occurrenceID,institutionCode,basisOfRecord,catalogNumber,recordedBy,recordNumber,year,month,day,continent,country,stateProvince,county,locality,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,identifiedBy,yearIdentified,dcterms:references,associatedMedia,Origin,Gall Presence (Y/N),Checked By,Notes,Total Galls,Gall Species 1,Number 1,Gall Species 2,Number 2,Gall Species 3,Number 3
bccb942f-8329-4f4e-8ae4-1b367830f1f9,NY,PreservedSpecimen,1464959,J. K. Small,s.n.,1890,8,2,North America,United States of America,New York,Richmond Co.,vicinity of Tottenville,40.5112,-74.2493,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rudkinii,,Quercus x rudkinii Britton,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1703404,http://sweetgum.nybg.org/images3/616/534/01464959.jpg,Native,N,LE,,0,,,,,,
71339165-7f7d-4820-9be2-834ce3207a8a,NY,PreservedSpecimen,1464960,J. Hartling,3968,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rudkinii,,Quercus x rudkinii Britton,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1703405,http://sweetgum.nybg.org/images3/616/535/01464960.jpg,Native,N,LE,,0,,,,,,
55916f16-94ae-4168-ab39-435e6ca54c3a,NY,PreservedSpecimen,2556852,M. H. Nee,56410,2009,6,22,North America,United States of America,New York,Bronx Co.,"at parking lot, Metro North railroad station on Kazimiroff Drive, opposite entrance to the New York Botanical Garden",40.8672,-73.8806,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799292,http://sweetgum.nybg.org/images3/1978/013/02556852.jpg,Native,N,LE,,0,,,,,,
5c47cca0-7644-491a-8f12-942381d65730,NY,PreservedSpecimen,2556854,M. H. Nee,56414,2009,6,25,North America,United States of America,New York,Bronx Co.,"corner of Mosholu Parkway and Kazimiroff Drive, between New York Botanical Garden and Metro North railroad tracks",40.8678,-73.8797,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799294,http://sweetgum.nybg.org/images3/1978/015/02556854.jpg,Native,N,LE,,0,,,,,,
dea0e539-7f1a-4d5b-8c40-0fdbedeb9b31,NY,PreservedSpecimen,2556855,M. H. Nee,56497,2009,9,20,North America,United States of America,New York,Bronx Co.,"corner of Mosholu Parkway and Kazimiroff Drive, between New York Botanical Garden and Metro North railroad tracks",40.8678,-73.8797,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799295,http://sweetgum.nybg.org/images3/1978/016/02556855.jpg,Native,N,LE,,0,,,,,,
5473a033-c997-49e7-bf9e-3dbfa0f11f18,NY,PreservedSpecimen,2556856,J. L. Luteyn,8086,1991,6,13,North America,United States of America,New York,Bronx Co.,New York Botanical Garden,40.8623,-73.877,GEOLocate Web Application,751,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799296,http://sweetgum.nybg.org/images3/1978/017/02556856.jpg,Native,N,LE,,0,,,,,,
ee888908-801a-4cd7-93e5-e141e345c3b5,NY,PreservedSpecimen,2556873,G. T. Hastings,s.n.,1936,8,22,North America,United States of America,New York,New York Co.,Morningside Park,40.8065,-73.9582,GEOLocate Web Application,667,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799313,http://sweetgum.nybg.org/images3/1978/034/02556873.jpg,Native,N,LE,,0,,,,,,
c2be5c45-2985-4685-8d2a-f6100326907d,NY,PreservedSpecimen,1116530,D. E. Atha,7654,2009,6,30,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, W of the Bronx River and S of Waring Ave",40.8599,-73.8768,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,D. E. Atha,2009,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1254935,http://sweetgum.nybg.org/images3/4249/454/01116530.jpg,Native,N,LE,,0,,,,,,
6b07eb66-f487-4217-8940-faadf5d006d5,NY,PreservedSpecimen,2377786,H. N. Moldenke,9793,1937,6,20,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,F. B. Buser,1954,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2627567,http://sweetgum.nybg.org/images3/4249/631/02377786.jpg,Native,N,LE,,0,,,,,,
c877a4de-b134-40a2-97d7-cd933c26af80,NY,PreservedSpecimen,2377789,S. L. Clarke,s.n.,1891,6,,North America,United States of America,New York,Bronx Co.,Van Cortlandt Park,40.8979,-73.8835,GEOLocate Web Application,1924,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,G. N. Jones,1955,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2627569,http://sweetgum.nybg.org/images3/4249/633/02377789.jpg,Native,N,LE,,0,,,,,,
65af35af-f76f-4bae-9d13-eeff9c065241,NY,PreservedSpecimen,2377790,S. L. Clarke,s.n.,1891,6,,North America,United States of America,New York,Bronx Co.,Van Cortlandt Park,40.8979,-73.8835,GEOLocate Web Application,1924,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,F. B. Buser,1954,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2627574,http://sweetgum.nybg.org/images3/4249/634/02377790.jpg,Native,N,LE,,0,,,,,,
46b3cf8b-19d1-454b-91a1-beb078a95d60,NY,PreservedSpecimen,2332781,D. E. Atha,14183,2013,10,15,North America,United States of America,New York,New York Co.,"Central Park, Ramble, between 78th St and 79th St between 6th and 7th Avenues",40.7784,-73.9684,GPS,50,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,D. E. Atha,2013,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400888,,Native,N,LE,,0,,,,,,
9d8203dd-3304-499d-901a-1aa29e57f755,NY,PreservedSpecimen,2556850,J. Hartling,2680,,,,North America,United States of America,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799290,,Native,N,LE,,0,,,,,,
6091e49f-9214-417a-b1f9-63dc71fefb8e,NY,PreservedSpecimen,2556867,E. P. Bicknell,5743,1890,7,5,North America,United States of America,New York,New York Co.,"E of B'way at Inwood, Manhattan Island",40.7903,-73.9597,GEOLocate Web Application,5421,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799307,,Native,N,LE,,0,,,,,,
36d1cc89-9a71-48dd-8b97-9b5d291de88d,NY,PreservedSpecimen,2556872,G. T. Hastings,s.n.,1936,7,2,North America,United States of America,New York,New York Co.,Fort Washington Park,40.8534,-73.9418,GEOLocate Web Application,1977,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,americana,,Tilia americana L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799312,,Native,N,LE,,0,,,,,,
95461093-b371-4a67-8e89-7369ce3b274c,NY,PreservedSpecimen,2844247,C. Zeitlin,7,2016,10,29,North America,United States of America,New York,Bronx Co.,Grounds of the New York Botanical Garden. Adjacent to and north of the Children's Adventure Garden. Planted along path that borders the S end of the Native Plant Garden,40.8629,-73.8791,,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides 'Drummondii',C. Zeitlin,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3188883,http://sweetgum.nybg.org/images3/2293/873/02844247.jpg,Non-native,N,LE,,0,,,,,,
6570a955-4e7d-459d-ab5b-633fcea061e5,NY,PreservedSpecimen,2225886,D. E. Atha,13386,2013,4,28,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, between the Nolen Glasshouses and the Rockefeller Rose Garden",40.8581,-73.874,GPS,25,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides 'Fassens Black' L.,D. E. Atha,2013,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2362948,http://sweetgum.nybg.org/images3/1270/047/02225886.jpg,Non-native,N,LE,,0,,,,,,
1ae27437-430c-4dc2-aff0-f7609f6b174c,NY,PreservedSpecimen,2487663,H. N. Moldenke,4592,1929,6,14,North America,United States of America,New York,Bronx Co.,"The New York Botanical Garden, Bronx Park",40.8623,-73.877,GEOLocate Web Application,751,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides 'Globosum',,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2705014,http://sweetgum.nybg.org/images3/1813/708/02487663.jpg,Non-native,N,LE,,0,,,,,,
f3222fb4-ea09-4010-b470-d65626506e0e,NY,PreservedSpecimen,2449876,D. E. Atha,14376,2014,5,3,North America,United States of America,New York,New York Co.,"Central Park, North Woods, between 108th and 109th Sts and between Lenox Ave and Adam Clayton Powell Jr Blvd",40.798,-73.9545,GPS,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2624283,http://sweetgum.nybg.org/images3/1578/079/02449876.jpg,Non-native,N,LE,,0,,,,,,
cb391417-30ff-4d57-a643-b50cc023fb65,NY,PreservedSpecimen,2450092,D. E. Atha,14492,2014,6,3,North America,United States of America,New York,New York Co.,"Central Park, Mount, Compost Area. Between 104th and 105th Sts and between 5th and 6th Aves",40.794,-73.9543,GPS,25,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2643316,http://sweetgum.nybg.org/images3/1648/846/02450092.jpg,Non-native,N,LE,,0,,,,,,
1bb30b08-10b7-49f5-badb-b8ab46f00212,NY,PreservedSpecimen,2487508,T. J. Delendick,2115,1973,5,12,North America,United States of America,New York,Queens Co.,,40.6161,-73.8237,GEOLocate Web Application,22050,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704813,http://sweetgum.nybg.org/images3/1743/328/02487508.jpg,Non-native,N,LE,,0,,,,,,
166ec1cd-9d2d-44c8-bd4f-62f3819ca6f0,NY,PreservedSpecimen,2487514,T. J. Delendick,99,1973,10,1,North America,United States of America,New York,Queens Co.,,40.6161,-73.8237,GEOLocate Web Application,22050,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704819,http://sweetgum.nybg.org/images3/1743/334/02487514.jpg,Non-native,N,LE,,0,,,,,,
f5d8844e-ca96-493e-bf89-adecdd20d8e0,NY,PreservedSpecimen,2487520,T. J. Delendick,1078 & 1078A,1973,11,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704825,http://sweetgum.nybg.org/images3/1743/340/02487520.jpg,Non-native,N,LE,,0,,,,,,
62bd4416-9c56-4f72-93c8-076e29756c9e,NY,PreservedSpecimen,2487521,T. J. Delendick,1079,1973,11,6,North America,United States of America,New York,Queens Co.,,40.6161,-73.8237,GEOLocate Web Application,22050,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704826,http://sweetgum.nybg.org/images3/1743/341/02487521.jpg,Non-native,N,LE,,0,,,,,,
e91d4422-a8a7-43e3-bb9f-92f4f11bfcb3,NY,PreservedSpecimen,2487522,T. J. Delendick,1080 & 1080A,1973,11,10,North America,United States of America,New York,Bronx Co.,along Mosholu Parkway,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704827,http://sweetgum.nybg.org/images3/1743/342/02487522.jpg,Non-native,N,LE,,0,,,,,,
d6d267de-2d90-4a39-9b9b-38157b244f8b,NY,PreservedSpecimen,2487540,T. J. Delendick,221,1975,6,16,North America,United States of America,New York,Bronx Co.,near RR station by N.Y.B.G.,,,,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704845,http://sweetgum.nybg.org/images3/1743/360/02487540.jpg,Non-native,N,LE,,0,,,,,,
5b6ee698-d90d-4ebe-9159-593ef881f646,NY,PreservedSpecimen,2487585,T. J. Delendick,"76,213",1976,4,13,North America,United States of America,New York,Bronx Co.,along Mosholu Pkwy.,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704890,http://sweetgum.nybg.org/images3/1743/404/02487585.jpg,Non-native,N,LE,,0,,,,,,
df386b47-b584-42c9-a1ad-aec2e30dbdd1,NY,PreservedSpecimen,2487586,T. J. Delendick,"761,137",1976,7,22,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704891,http://sweetgum.nybg.org/images3/1743/405/02487586.jpg,Non-native,N,LE,,0,,,,,,
e6c43259-31b5-4dd4-b3e9-a1fef7313d46,NY,PreservedSpecimen,2487587,T. J. Delendick,"76,290",1976,4,22,North America,United States of America,New York,Bronx Co.,along Mosholu Pkwy. near Webster Ave.,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704892,http://sweetgum.nybg.org/images3/1743/406/02487587.jpg,Non-native,N,LE,,0,,,,,,
fa1b5dd5-3d95-46ea-8899-522968b7a02d,NY,PreservedSpecimen,2487588,T. J. Delendick,"77,313",1977,5,31,North America,United States of America,New York,Bronx Co.,along support wall along Mosholu Pkwy.,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704893,http://sweetgum.nybg.org/images3/1743/407/02487588.jpg,Non-native,N,LE,,0,,,,,,
8b4a8873-7654-4a66-b702-2a6cf10ed14f,NY,PreservedSpecimen,2487589,T. J. Delendick,1374,1977,5,26,North America,United States of America,New York,Bronx Co.,along Mosholu Pkwy. wall,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704894,http://sweetgum.nybg.org/images3/1743/408/02487589.jpg,Non-native,N,LE,,0,,,,,,
5e542d55-aafb-4cd1-a42b-7517aae4ba53,NY,PreservedSpecimen,2487590,T. J. Delendick,"76,320",1976,4,26,North America,United States of America,New York,Bronx Co.,along Mosholu Pkwy.,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704895,http://sweetgum.nybg.org/images3/1743/409/02487590.jpg,Non-native,N,LE,,0,,,,,,
c4e4b233-b92e-4b70-affa-b00b1b672cb6,NY,PreservedSpecimen,2487591,T. J. Delendick,"76,355",1976,4,30,North America,United States of America,New York,Bronx Co.,along Mosholu Pkwy.,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704896,http://sweetgum.nybg.org/images3/1743/410/02487591.jpg,Non-native,N,LE,,0,,,,,,
a060e34c-f2ec-411c-9ae6-2773b2724feb,NY,PreservedSpecimen,2487618,R. I. Vargas,5,1998,5,5,North America,United States of America,New York,Bronx Co.,Bronx Park along the West side of Moshulu Parl on 202 Street.,40.8706,-73.8811,,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704923,http://sweetgum.nybg.org/images3/1743/421/02487618.jpg,Non-native,N,LE,,0,,,,,,
1e395bad-46ff-43ba-af02-1251f711b511,NY,PreservedSpecimen,2487619,T. J. Delendick,76.854,1976,6,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704924,http://sweetgum.nybg.org/images3/1743/422/02487619.jpg,Non-native,N,LE,,0,,,,,,
778227ce-581a-4033-b2d9-aa27c30cb153,NY,PreservedSpecimen,2487620,T. J. Delendick,76.854,1976,6,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704925,http://sweetgum.nybg.org/images3/1743/423/02487620.jpg,Non-native,N,LE,,0,,,,,,
eb9fcfb9-ec2b-4887-b13a-7dfc64b8c5f2,NY,PreservedSpecimen,2487621,T. J. Delendick,76.854,1976,6,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704926,http://sweetgum.nybg.org/images3/1743/424/02487621.jpg,Non-native,N,LE,,0,,,,,,
67e882ca-193c-4511-91df-df2b20d72967,NY,PreservedSpecimen,2487622,T. J. Delendick,76.854,1976,6,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704927,http://sweetgum.nybg.org/images3/1743/425/02487622.jpg,Non-native,N,LE,,0,,,,,,
b88c54a8-dca1-4e7c-a5d9-c118d87aa9d0,NY,PreservedSpecimen,2487623,T. J. Delendick,76.854,1976,6,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704928,http://sweetgum.nybg.org/images3/1743/426/02487623.jpg,Non-native,N,LE,,0,,,,,,
6e9a9e8f-74fe-45b9-a5d2-9bfc2dd13498,NY,PreservedSpecimen,2487624,T. J. Delendick,76.845,1976,6,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704929,http://sweetgum.nybg.org/images3/1743/427/02487624.jpg,Non-native,N,LE,,0,,,,,,
76372032-01b3-464b-ab5e-1f6bfc913193,NY,PreservedSpecimen,2487625,T. J. Delendick,76.854,1976,6,2,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704930,http://sweetgum.nybg.org/images3/1743/428/02487625.jpg,Non-native,N,LE,,0,,,,,,
9a749969-af9e-42e2-aaca-b0ac0ac2bc9c,NY,PreservedSpecimen,2487626,T. J. Delendick,1282 &1283,1976,4,23,North America,United States of America,New York,Bronx Co.,,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704931,http://sweetgum.nybg.org/images3/1743/429/02487626.jpg,Non-native,N,LE,,0,,,,,,
297f83ab-1919-4859-aeb1-8725cbd3cb30,NY,PreservedSpecimen,2487627,J. Hartling,33099,,,,North America,United States of America,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704932,http://sweetgum.nybg.org/images3/1743/430/02487627.jpg,Non-native,N,LE,,0,,,,,,
772374d7-e9fa-421d-b1a0-480281278459,NY,PreservedSpecimen,2487628,J. Hartling,42265,,,,North America,United States of America,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,platanoides,,Acer platanoides L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704933,http://sweetgum.nybg.org/images3/1743/431/02487628.jpg,Non-native,N,LE,,0,,,,,,
